,title,bids,err_bids,link,price,weekday,date,err_date,hour,ampm,Description,cat
130,1994-95 Stadium Club Finest Inserts #4 Wayne Gretzky – PSA NM-MT 8,3,0,https://goldin.co/item/1994-stadium-club-finest-inserts-4-wayne-gretzky-psa-8lox9m,$11 ,Fri,3/3/2023,0,4:15,AM,"Wayne Gretzky is arguably the most dominant athlete in North American sports history. Gretzky led the NHL in points 11 times—with a career-high 215 points in 1985-86—and would be the NHL's all-time points leader even if he had never scored a goal in the professional ranks. Nicknamed ""The Great One,"" Gretzky's number ""99"" was retired league-wide, and his 1979-80 O-Pee-Chee rookie card remains a grail of the hockey collecting specialty. Upon his retirement in 1999, Gretzky received the honor of immediate induction to the Hockey Hall of Fame.",4
131,2003-04 Upper Deck Fan Favorites #FF9 Mario Lemieux – PSA MINT 9,12,0,https://goldin.co/item/2003-upper-deck-fan-favorites-ff9-mario-lemieux-psa-924m2k,$32 ,Fri,4/14/2023,0,4:15,AM,"Mario Lemieux is the savior of hockey in Pittsburgh. The Penguins star was an incandescent force in the NHL, finishing his career with the second-highest career marks in both goals and assists per game. Lemieux—inducted into the Hockey Hall of Fame immediately after his first retirement in 1997—won back-to-back Stanley Cup Finals championships with the Penguins in 1991 and 1992 and claimed the Conn Smythe Trophy on both occasions. The adept goalscorer and adroit playmaker led the NHL in points six times, with his career-high 199 registered during the 1988-89 season. The all-time great remains a beloved figure in Pittsburgh as a co-owner of the Penguins.",4
132,2004-05 Upper Deck Legends Classics Signatures #CS6 Andy Bathgate Signed Card – PSA NM-MT 8,9,0,https://goldin.co/item/2004-upper-deck-legends-classics-signatures-signatures-cs6-akyvjt,$30 ,Fri,4/7/2023,0,4:30,AM,No Data,4
133,1997-98 Donruss Priority Direct Deposit #8 Wayne Gretzky (#0627/3000) - PSA MINT 9,6,0,https://goldin.co/item/1997-donruss-priority-direct-deposit-8-wayne-gretzky-psa-9218u8,$18 ,Fri,3/3/2023,0,4:15,AM,"Wayne Gretzky is arguably the most dominant athlete in North American sports history. Gretzky led the NHL in points 11 times—with a career-high 215 points in 1985-86—and would be the NHL's all-time points leader even if he had never scored a goal in the professional ranks. Nicknamed ""The Great One,"" Gretzky's number ""99"" was retired league-wide, and his 1979-80 O-Pee-Chee rookie card remains a grail of the hockey collecting specialty. Upon his retirement in 1999, Gretzky received the honor of immediate induction to the Hockey Hall of Fame.",4
134,"2016-17 Upper Deck Black Cup Coronations Autograph #CC-PK Patrick Kane Signed Card (#13/15) - PSA EX 5, PSA/DNA GEM MT 10",21,0,https://goldin.co/item/2016-17-upper-deck-black-cup-coronations-cc-pk-patrick-kane-signed-carsyihn,$78 ,Fri,5/5/2023,0,4:18,AM,No Data,4
135,"1985-86 Topps #9 Mario Lemieux Signed Rookie Card – PSA GD 2, PSA/DNA MINT 9",45,0,https://goldin.co/item/1985-topps-9-mario-lemieux-signed-rookie-card-psa-good-2-psa-dna-mintz290f,$602 ,Fri,2/10/2023,0,5:13,AM,"Mario Lemieux is the savior of hockey in Pittsburgh. The Penguins star was an incandescent force in the NHL, finishing his career with the second-highest career marks in both goals and assists per game. Lemieux—inducted into the Hockey Hall of Fame immediately after his first retirement in 1997—won back-to-back Stanley Cup Finals championships with the Penguins in 1991 and 1992 and claimed the Conn Smythe Trophy on both occasions. An adept goalscorer and adroit playmaker, Lemieux led the NHL in points six times, with his career-high of 199 coming in the 1988-89 season. The all-time great remains a beloved figure in Pittsburgh as a co-owner of the Penguins.",4
136,1999-00 Upper Deck Gretzky Exclusives Gold #38 Wayne Gretzky (#27/99) – SGC MT 9,15,0,https://goldin.co/item/1999-00-upper-deck-gretzky-exclusives-gold-27-99-38-wayne-g39w77,$84 ,Fri,3/3/2023,0,4:15,AM,"Wayne Gretzky is arguably the most dominant athlete in North American sports history. Gretzky led the NHL in points 11 times—with a career-high 215 points in 1985-86—and would be the NHL's all-time points leader even if he had never scored a goal in the professional ranks. Nicknamed ""The Great One,"" Gretzky's number ""99"" was retired league-wide, and his 1979-80 O-Pee-Chee rookie card remains a grail of the hockey collecting specialty. Upon his retirement in 1999, Gretzky received the honor of immediate induction to the Hockey Hall of Fame.",4
137,2005-06 Fleer Ultra #251 Sidney Crosby Rookie Card – PSA GEM MT 10,22,0,https://goldin.co/item/2005-fleer-ultra-251-sidney-crosby-rookie-card-psa-gem-mt-104jlyx,$499 ,Fri,2/24/2023,0,4:15,AM,"Pittsburgh Penguins star Sidney Crosby is the heir to Mario Lemieux in the Steel City; an ultra-talented center equally adept at passing and scoring. A three-time Stanley Cup Finals champion, Crosby has built a Hall of Fame legacy as the most dangerous offensive force of his generation. Crosby's 2005-06 Upper Deck ""The Cup"" collectibles represent modern grails in the hockey collecting specialty, rivaling his Canadian compatriot Wayne Gretzky's 1979-80 O-Pee-Chee rookie card in terms of prestige and importance. With a stack of career accolades as tall as Mount Logan, Crosby is bound for enshrinement in Toronto at the close of his legendary career.",4
138,"2014-15 Upper Deck Premier '02-03 Tribute Rookies Autograph Patch Gold #SRR-DP David Pastrnak Signed Patch Rookie Card (#15/15) – PSA NM-MT 8, PSA/DNA Authentic",19,0,https://goldin.co/item/2014-upper-deck-premier-02-03-tribute-rookies-autograph-patc2hfi2,"$1,086 ",Fri,4/14/2023,0,4:15,AM,No Data,4
139,"2009-10 Upper Deck The Cup Enshrinements Autograph #CE-WG Wayne Gretzky Signed Card (#06/50) - PSA MINT 9, PSA/DNA GEM MT 10",31,0,https://goldin.co/item/2010-upper-deck-the-cup-enshrinements-ce-wg-wayne-gretzky-signed-cardzyd3e,$702 ,Fri,3/31/2023,0,4:15,AM,Authentication-PSA-G10110889,4
140,2021-22 Upper Deck UD Canvas #C77 Auston Matthews – PSA GEM MT 10,5,0,https://goldin.co/item/2021-2022-upper-deck-ud-canvas-c77-auston-matthews-psa-107y10p,$16 ,Fri,5/5/2023,0,4:15,AM,No Data,4
141,2006-07 Upper Deck Artifacts Auto Facts #AF-DW Doug Wilson – PSA NM-MT 8,3,0,https://goldin.co/item/2006-upper-deck-artifacts-auto-facts-auto-facts-af-dw-doug-w3j03h,$11 ,Fri,4/7/2023,0,4:15,AM,No Data,4
142,"1979-80 O-Pee-Chee #18 Wayne Gretzky Signed Rookie Card - PSA PR 1, PSA/DNA GEM MT 10",12,0,https://goldin.co/item/1979-o-pee-chee-18-wayne-gretzky-signed-rookie-card-psa-pr-1-psa-dna-gdzgdc,"$2,665 ",Thu,5/18/2023,0,4:30,AM,"Encapsulated and graded PR 1 by PSA, with Autograph Certified and graded GEM MT 10 by PSA/DNA (69620736). Hall of Famer, in his scarcer, Canadian-issue Rookie Card appearance. Wayne Gretzky has placed a superb ink signature (adding his uniform number, ""99"") on the obverse of this otherwise unmarked but heavily circulated 1979-80 O-Pee-Chee gum card. Gretzky was inducted into the Hockey Hall of Fame upon his retirement in 1999.",4
143,"2013-14 Panini National Treasures Treasured Trophies Autographs Hart #H-ML Mario Lemieux Signed Card (#06/25) - PSA NM 7, PSA/DNA GEM MT 10",32,0,https://goldin.co/item/2013-14-panini-national-treasures-h-ml-mario-lemieux-signed-card-06-25rfjjx,$184 ,Fri,5/5/2023,0,4:15,AM,"Mario Lemieux is the savior of hockey in Pittsburgh. The Penguins star was an incandescent force in the NHL, finishing his career with the second-highest career marks in both goals and assists per game. Lemieux—inducted into the Hockey Hall of Fame immediately after his first retirement in 1997—won back-to-back Stanley Cup Finals championships with the Penguins in 1991 and 1992 and claimed the Conn Smythe Trophy on both occasions. The adept goalscorer and adroit playmaker led the NHL in points six times, with his career-high 199 registered during the 1988-89 season. The all-time great remains a beloved figure in Pittsburgh as a co-owner of the Penguins.",4
144,2004-05 Upper Deck Legends Classics Signatures #CS44 Al Iafrate Signed Card – PSA NM-MT 8,6,0,https://goldin.co/item/2004-upper-deck-legends-classics-signatures-signatures-cs44abi1t,$23 ,Fri,4/7/2023,0,4:16,AM,No Data,4
145,1994-95 Pinnacle Team Pinnacle Dufex Front #TP9 Wayne Gretzky/Mark Messier – PSA NM-MT 8,5,0,https://goldin.co/item/1994-pinnacle-team-pinnacle-dufex-front-tp9-mark-messier-wayzp908,$16 ,Fri,3/3/2023,0,4:15,AM,No Data,4
146,2000-01 Topps Premier Plus Blue Ice #35 Teemu Selanne (#/250) – PSA MINT 9,3,0,https://goldin.co/item/2000-topps-premier-plus-blue-ice-35-teemu-selanne-psa-9z7e4b,$11 ,Fri,3/17/2023,0,3:15,AM,No Data,4
147,2004-05 Upper Deck Legends Classics Signatures #CS30 Gerry Cheevers Signed Card – PSA NM-MT 8,11,0,https://goldin.co/item/2004-upper-deck-legends-classics-signatures-signatures-cs30034lt,$46 ,Fri,4/7/2023,0,4:15,AM,No Data,4
148,2009-10 Upper Deck SP Authentic Prestigious Pairings Autograph #PP-CB Don Cherry/Scotty Bowman Dual-Signed Card (#002/100) – PSA NM-MT 8,16,0,https://goldin.co/item/2009-sp-authentic-prestigious-pairings-autograph-pp-cb-don-czf08j,$108 ,Fri,4/21/2023,0,4:15,AM,No Data,4
149,1995-96 Leaf limited Stars of the Game #1 Mario Lemieux (#2754/5000) – PSA NM-MT 8,3,0,https://goldin.co/item/1995-leaf-limited-stars-of-the-game-stars-of-the-game-1-marimqg34,$11 ,Fri,3/3/2023,0,4:15,AM,"Mario Lemieux is the savior of hockey in Pittsburgh. The Penguins star was an incandescent force in the NHL, finishing his career with the second-highest career marks in both goals and assists per game. Lemieux—inducted into the Hockey Hall of Fame immediately after his first retirement in 1997—won back-to-back Stanley Cup Finals championships with the Penguins in 1991 and 1992 and claimed the Conn Smythe Trophy on both occasions. The adept goalscorer and adroit playmaker led the NHL in points six times, with his career-high 199 registered during the 1988-89 season. The all-time great remains a beloved figure in Pittsburgh as a co-owner of the Penguins.",4
150,1995 Topps Marquee Men Power Boosters #375 Wayne Gretzky - PSA EX 5,3,0,https://goldin.co/item/1995-topps-marquee-men-power-boosters-375-wayne-gretzky-psauew2t,$11 ,Fri,3/3/2023,0,4:15,AM,"Wayne Gretzky is arguably the most dominant athlete in North American sports history. Gretzky led the NHL in points 11 times—with a career-high 215 points in 1985-86—and would be the NHL's all-time points leader even if he had never scored a goal in the professional ranks. Nicknamed ""The Great One,"" Gretzky's number ""99"" was retired league-wide, and his 1979-80 O-Pee-Chee rookie card remains a grail of the hockey collecting specialty. Upon his retirement in 1999, Gretzky received the honor of immediate induction to the Hockey Hall of Fame.",4
151,2013-14 Upper Deck Team Canada Special Edition #SE8 Sidney Crosby - PSA GEM MT 10,13,0,https://goldin.co/item/2013-14-upper-deck-team-canada-special-edition-se8-sidney-crosby-psa-gqpq5o,$37 ,Fri,3/10/2023,0,4:15,AM,"Pittsburgh Penguins star Sidney Crosby is the heir to Mario Lemieux in the Steel City; an ultra-talented center equally adept at passing and scoring. A three-time Stanley Cup Finals champion, Crosby has built a Hall of Fame legacy as the most dangerous offensive force of his generation. Crosby's 2005-06 Upper Deck ""The Cup"" collectibles represent modern grails in the hockey collecting specialty, rivaling his Canadian compatriot Wayne Gretzky's 1979-80 O-Pee-Chee rookie card in terms of prestige and importance. With a stack of career accolades as tall as Mount Logan, Crosby is bound for enshrinement in Toronto at the close of his legendary career.",4
152,"2013-14 UD The Cup Signature Renditions Combos #SPC-GRM Bill Ranford/Mark Messier/Wayne Gretzky Multi-Signed Card (#08/15) - PSA NM 7, PSA/DNA GEM MT 10",29,0,https://goldin.co/item/2013-14-ud-the-cup-signature-renditions-combos-spc-grm-bill-ranford-maguetr,"$1,140 ",Fri,3/10/2023,0,4:15,AM,"Wayne Gretzky is arguably the most dominant athlete in North American sports history. Gretzky led the NHL in points 11 times—with a career-high 215 points in 1985-86—and would be the NHL's all-time points leader even if he had never scored a goal in the professional ranks. Nicknamed ""The Great One,"" Gretzky's number ""99"" was retired league-wide, and his 1979-80 O-Pee-Chee rookie card remains a grail of the hockey collecting specialty. Upon his retirement in 1999, Gretzky received the honor of immediate induction to the Hockey Hall of Fame.",4
153,2013-14 Upper Deck #236 Nathan Mackinnon Rookie Card - PSA GEM MT 10,22,0,https://goldin.co/item/2013-14-upper-deck-236-nathan-mackinnon-rookie-card-psa-gem-mt-103zgdw,$533 ,Fri,4/28/2023,0,4:23,AM,No Data,4
154,1979-80 Topps #18 Wayne Gretzky Rookie Card – PSA NM-MT 8,16,0,https://goldin.co/item/1979-topps-18-wayne-gretzky-rookie-card-psa-nm-mt-8iw45l,"$4,500 ",Thu,3/16/2023,0,3:30,AM,"Graded NM-MT 8 by PSA (02006135). Hall of Famer. Rookie Card. Among a total of more than 9,000 copies reflected in PSA's census reporting, fewer than 2 percent have achieved a higher, unqualified level. Gretzky’s rookie issue from Topps is one of the most iconic cards in collecting. ""The Great One"" far exceeded any and all expectations with a stunning résumé that boasts four Stanley Cup Finals victories, nine Hart Trophies, and ten Art Ross Trophies. A splendid example.
Please note that the population report information cited in a product description is accurate at the time a lot is posted for auction and is subject to change.",4
155,2013-14 Upper Deck Young Guns #238 Nathan MacKinnon Rookie Card - PSA MINT 9,16,0,https://goldin.co/item/2013-14-upper-deck-young-guns-238-nathan-mackinnon-rookie-card-psa-minmz4tn,$222 ,Fri,3/10/2023,0,4:15,AM,No Data,4
156,2001-02 Topps Stadium Club Gallery Gold #G15 Henrik Sedin (#30/50) – PSA EX-MT 6,2,0,https://goldin.co/item/2001-stadium-club-gallery-gallery-gold-g15-henrik-sedin-psak2i31,$8 ,Fri,3/17/2023,0,3:15,AM,No Data,4
157,2013 Upper Deck Black Diamond Ruby #219 Patrick Roy (#50/50) - PSA NM 7,11,0,https://goldin.co/item/2013-upper-deck-black-diamond-ruby-219-patrick-roy-50-50-psa-nm-7sss2p,$36 ,Fri,3/10/2023,0,4:15,AM,No Data,4
158,2012-13 Fleer Retro E-X 2001 Jambalaya #10 Wayne Gretzky – BGS NM-MT+ 8.5,42,0,https://goldin.co/item/2012-13-fleer-retro-e-x-2001-jambalaya-10-wayne-gretzky-bgs-nm-mt-8-5nihbo,"$1,585 ",Fri,3/10/2023,0,4:49,AM,"Wayne Gretzky is arguably the most dominant athlete in North American sports history. Gretzky led the NHL in points 11 times—with a career-high 215 points in 1985-86—and would be the NHL's all-time points leader even if he had never scored a goal in the professional ranks. Nicknamed ""The Great One,"" Gretzky's number ""99"" was retired league-wide, and his 1979-80 O-Pee-Chee rookie card remains a grail of the hockey collecting specialty. Upon his retirement in 1999, Gretzky received the honor of immediate induction to the Hockey Hall of Fame.",4
159,2001-02 Pacific Heads-Up Premiere Date #74 Jeremy Roenick (#099/105) - PSA NM 7,3,0,https://goldin.co/item/2001-pacific-heads-up-premiere-date-74-jeremy-roenick-psa-7pxpvb,$11 ,Fri,3/17/2023,0,3:15,AM,No Data,4
160,1966-67 Topps USA Test #35 Bobby Orr Rookie Card – PSA EX-MT 6,23,0,https://goldin.co/item/1966-67-topps-usa-test-35-bobby-orr-rookie-card-needs-psa5jxe4,"$13,266 ",Thu,3/16/2023,0,4:29,AM,"Graded EX-MT 6 by PSA (69974416). Hall of Famer, in his Rookie Card appearance. This is the premier hockey card of the 1960s. Presented is the much-heralded, fervently sought-after rookie card of Bobby Orr from Topps' 1966 ""USA Test"" release. (The extremely scarce ""USA Test"" version differs from Topps' regular series in that the cards were printed in the United States and come with only English text on their backs. ""USA Test"" specimens also have lighter wood-grain border tones than their English/French counterparts.) Bright, clear printing distinguishes this item's front and back surfaces, and the former boasts a nearly pack-fresh measure of original gloss. Although the piece concedes touches of natural corner wear, its overall presentation remains very favorable.",4
161,1979-80 Topps #18 Wayne Gretzky Rookie Card – BVG MINT 9,15,0,https://goldin.co/item/1979-80-topps-18-wayne-gretzky-rookie-card-bvg-mint-98vxva,"$11,548 ",Thu,5/18/2023,0,4:30,AM,"Graded MINT 9 by BVG (0006709279). Hall of Famer, in a coveted Rookie Card appearance. Among a total of more than 4,100 copies of this piece recorded in Beckett's census reporting, fewer than 1 percent have achieved this premium tier with only four examples graded higher. The consensus greatest player in NHL history, Wayne Gretzky shines on this historic Topps collectible, perhaps the most iconic rookie card in the hockey collecting specialty. Nicknamed ""The Great One,"" Wayne Gretzky held an astounding 60 NHL records at the time of his retirement and is arguably the most dominant athlete in the history of North American team sports. The offered example exhibits commendable eye appeal: the card's colors are lush and vivid, and its corners display robust integrity. Gretzky's immediately recognizable central image is rendered with enviable clarity and precision. This is an admirably well-preserved copy of a highly significant Gretzky collectible.
Please note that the population report information cited in a product description is accurate at the time a lot is posted for auction and is subject to change.
Please note the card was recently sent out to be reholdered. The card's new BVG holder is shown in the lot photographs. ",4
162,"2013-14 Upper Deck Ultimate Collection Ultimate Signatures #US-OR Bobby Orr Signed Card - PSA NM-MT 8, PSA/DNA GEM MT 10",30,0,https://goldin.co/item/2013-14-upper-deck-ultimate-signatures-us-or-bobby-orr-signed-cardzp1pw,$288 ,Fri,5/5/2023,0,4:50,AM,No Data,4
163,1995-96 Topps Finest W/Coating #185 Jaromir Jagr – PSA MINT 9,4,0,https://goldin.co/item/1995-finest-w-coating-185-jaromir-jagr-psa-94cpmp,$13 ,Fri,3/3/2023,0,4:15,AM,No Data,4
164,"1979-80 Topps #18 Wayne Gretzky Signed Rookie Card – PSA VG 3, PSA/DNA NM-MT 8",14,0,https://goldin.co/item/1979-80-topps-18-wayne-gretzky-signed-rookie-card8s3bj,"$3,000 ",Thu,5/18/2023,0,4:30,AM,"Graded VG 3 by PSA, with Autograph Certified and graded NM-MT 8 by PSA/DNA (72746895). Rookie Card. Wayne Gretzky has signed this seminal Topps collectible in black ink. The greatest hockey player of all time, Gretzky won four Stanley Cups and was inducted into the Hockey Hall of Fame in 1999. A worthy representation of the sport's greatest figure. ",4
165,2013-14 Panini Prizm #84 Sidney Crosby - PSA GEM MT 10,14,0,https://goldin.co/item/2013-14-panini-prizm-84-sidney-crosby-psa-gem-mt-10rhc12,$40 ,Fri,3/10/2023,0,4:15,AM,"Pittsburgh Penguins star Sidney Crosby is the heir to Mario Lemieux in the Steel City; an ultra-talented center equally adept at passing and scoring. A three-time Stanley Cup Finals champion, Crosby has built a Hall of Fame legacy as the most dangerous offensive force of his generation. Crosby's 2005-06 Upper Deck ""The Cup"" collectibles represent modern grails in the hockey collecting specialty, rivaling his Canadian compatriot Wayne Gretzky's 1979-80 O-Pee-Chee rookie card in terms of prestige and importance. With a stack of career accolades as tall as Mount Logan, Crosby is bound for enshrinement in Toronto at the close of his legendary career.",4
166,"2013-14 Panini Crown Royale Silhouette Signature Materials Patches #SS-MB Martin Brodeur Signed Patch Card (#4/5) - PSA NM-MT 8, PSA/DNA GEM MT 10",34,0,https://goldin.co/item/2013-14-panini-crown-royale-silhouette-ss-mb-martin-brodeur-signed-pata45nc,$253 ,Fri,4/28/2023,0,4:22,AM,No Data,4
167,2013-14 Panini National Treasures Triple Memorabilia Autograph #TM-OVI Alex Ovechkin Signed Relic Card - PSA GEM MT 10,37,0,https://goldin.co/item/2013-14-panini-national-treasures-triple-memorabilia-autograph-tm-ovie7ssj,"$1,054 ",Fri,3/10/2023,0,4:22,AM,No Data,4
168,1966-67 Topps USA Test #23 Gordie Howe – PSA NM-MT 8,17,0,https://goldin.co/item/1966-67-topps-usa-test-23-gordie-howe-psa-nm-mt-8-please-place-in-spribhd76,"$4,200 ",Thu,3/16/2023,0,3:30,AM,"Graded NM-MT 8 by PSA (69272022). Hall of Famer. Among a total of 74 copies of this piece recorded in PSA's census reporting, only two examples have achieved a higher, unqualified tier. A smiling portrait likeness of Detroit Red Wings icon Gordie Howe highlights the cardfront of this fresh and attractive Topps USA Test collectible. The extremely scarce ""USA Test"" version differs from Topps' regular series in that the cards were printed in the United States and come with only English text on their backs. ""USA Test"" specimens also have lighter wood-grain border tones than their English/French counterparts. The offered example exhibits almost no chipping or wear on its wood-toned, full-bleed edges, and a healthy measure of original gloss distinguishes the cardfront surface. This is a superior example of a condition-sensitive, difficult-to-acquire ""Mr. Hockey"" depiction.
Please note that the population report information cited in a product description is accurate at the time a lot is posted for auction and is subject to change.",4
169,1993-94 Topps Stadium Club 1st Day Issue #352 Martin Brodeur - SGC GEM MT 10,8,0,https://goldin.co/item/1993-94-topps-stadium-club-1st-day-issue-352-martin-brodeuruncrv,$23 ,Fri,3/3/2023,0,4:35,AM,No Data,4
170,1966-67 Topps #35 Bobby Orr Rookie Card – PSA NM+ 7.5,18,0,https://goldin.co/item/1966-67-topps-35-bobby-orr-rookie-card-psa-nm-7-50bdpt,"$20,400 ",Thu,3/16/2023,0,3:34,AM,"Graded NM+ 7.5 by PSA (27935610). Hall of Famer, in his Rookie Card appearance. Among more than 1,200 copies recorded in PSA's census reporting, just 49 examples (fewer than 5 percent) have earned a higher, unqualified grade. Orr's rookie card is extremely scarce and desirable, and it's among the most widely sought-after of all hockey cards from any era. The card pictures a very young Bobby Orr, who had not yet played a single game in the NHL at the time the piece was issued. Orr went on to become, without question, the greatest defenseman in the history of hockey. This example of Orr's rookie card boasts attractive display quality. All four of its corners are sharp, and there are mere traces of ""touching"" at these outermost aspects of the issue's notoriously unforgiving, wood-colored border. The card's original gloss is alluring and essentially intact, and its centering is admirably precise. An extremely appealing specimen of a tough-to-find Hall of Fame rookie card.
Please note that the population report information cited in a product description is accurate at the time a lot is posted for auction and is subject to change.",4
171,1951-52 Parkhurst #66 Gordie Howe Rookie Card – SGC MT 9 – Pop 3,23,0,https://goldin.co/item/1951-52-parkhurst-66-gordie-howe-rookie-card-sgc-mt-94swya,"$60,601 ",Thu,2/9/2023,0,4:52,AM,"Graded MT 9 by SGC (2342702). Hall of Famer, in his Rookie Card appearance. Among a total of nearly 150 specimens recorded in SGC's census reporting, just three examples have attained this extraordinary level; none has been graded higher. Simply, here's a ""pack fresh"" commemorative! Gordie Howe will forever be acknowledged as one of the greatest hockey players of all time. Although it's difficult to assess a player's value while crossing generational lines, most enthusiasts believe that Howe, in his prime, would be just as dominant today as he was in the 1950s. This card displays fabulous picture quality and the image's registration is extremely favorable. Properly centered with four sharp corners, this important collectible is truly a hockey collector's dream. The inherent liabilities of Parkhurst's sometimes vexing inattention to quality control have been overcome in this fantastic piece. A high-grade example of a popular treasure from Gordie Howe's early career.
Please note that the population report information cited in a product description is accurate at the time a lot is posted for auction and is subject to change.",4
172,2013 Sportkings Numerology Silver #N-01 Gordie Howe Patch Card - BGS GEM MINT 9.5,20,0,https://goldin.co/item/2013-sportkings-numerology-silver-n-01-gordie-howe-patch-card-bgs-gemdgb2t,$67 ,Fri,5/5/2023,0,4:42,AM,No Data,4
173,2000-01 Upper Deck SP Authentic Power Skaters #P4 Wayne Gretzky - PSA NM-MT 8,4,0,https://goldin.co/item/2000-sp-authentic-power-skaters-p4-wayne-gretzky-psa-8q4di9,$13 ,Fri,3/17/2023,0,3:15,AM,"Wayne Gretzky is arguably the most dominant athlete in North American sports history. Gretzky led the NHL in points 11 times—with a career-high 215 points in 1985-86—and would be the NHL's all-time points leader even if he had never scored a goal in the professional ranks. Nicknamed ""The Great One,"" Gretzky's number ""99"" was retired league-wide, and his 1979-80 O-Pee-Chee rookie card remains a grail of the hockey collecting specialty. Upon his retirement in 1999, Gretzky received the honor of immediate induction to the Hockey Hall of Fame.",4
174,2002-03 Upper Deck Shooting Stars #SS12 Mario Lemieux – PSA MINT 9,2,0,https://goldin.co/item/2002-upper-deck-shooting-stars-ss12-mario-lemieux-psa-9ye2s2,$8 ,Fri,4/14/2023,0,4:15,AM,"Mario Lemieux is the savior of hockey in Pittsburgh. The Penguins star was an incandescent force in the NHL, finishing his career with the second-highest career marks in both goals and assists per game. Lemieux—inducted into the Hockey Hall of Fame immediately after his first retirement in 1997—won back-to-back Stanley Cup Finals championships with the Penguins in 1991 and 1992 and claimed the Conn Smythe Trophy on both occasions. The adept goalscorer and adroit playmaker led the NHL in points six times, with his career-high 199 registered during the 1988-89 season. The all-time great remains a beloved figure in Pittsburgh as a co-owner of the Penguins.",4
175,2004-05 Upper Deck Legends Classics Signatures #CS26 Jari Kurri Signed Card – PSA NM-MT 8,8,0,https://goldin.co/item/2004-upper-deck-legends-classics-signatures-signatures-cs26lcrea,$23 ,Fri,4/7/2023,0,4:15,AM,No Data,4
176,2004-05 Upper Deck Legends Classics Signatures #CS52 Derek Sanderson Signed Card – PSA NM-MT 8,7,0,https://goldin.co/item/2004-upper-deck-legends-classics-signatures-signatures-cs52i4d4x,$20 ,Fri,4/7/2023,0,4:15,AM,No Data,4
177,1966-67 Topps USA Test #40 Bobby Hull – PSA MINT 9 – Pop 2,11,0,https://goldin.co/item/1966-67-topps-usa-test-40-bobby-hull-psa-mint-9-please-place-in-springont7y,"$2,400 ",Thu,3/16/2023,0,3:42,AM,"Graded MINT 9 by PSA (69272005). Hall of Famer. Among a total of just 67 copies reflected in PSA's census reporting, this is one of only two examples at its unqualified tier with none graded higher. Presented is a hotly pursued, minimally distributed tribute to the ""Golden Jet"" from Topps' 1966 ""USA Test"" release. (The extremely scarce ""USA Test"" version differs from Topps' regular series in that the cards were printed in the United States and come with only English text on their backs. ""USA Test"" specimens also have lighter wood-grain border tones than their English/French counterparts.) Bright, clear printing distinguishes this item's front and back surfaces, and the former boasts an essentially pack-fresh measure of original gloss. The piece's corners are pinpoint-sharp, and its overall presentation quality is simply breathtaking.
Please note that the population report information cited in a product description is accurate at the time a lot is posted for auction and is subject to change. ",4
178,2015 Upper Deck UD Portraits Gold #P-100 Connor McDavid (#05/99) - PSA GEM MT 10,36,0,https://goldin.co/item/2015-upper-deck-ud-portraits-gold-p-100-connor-mcdavid-05-99-psa-gem-mzbs2h,$856 ,Fri,3/10/2023,0,4:15,AM,"One would be hard-pressed to find a current NHLer who doesn't think of Connor McDavid as the world's premier hockey player. The teenage phenom made the All-Rookie Team in his first campaign with 48 points in 45 games and has led the NHL in scoring in four of his seven seasons. The decorated Oilers center is a two-time Hart Trophy recipient, a three-time Ted Lindsay Award winner, and a five-time NHL All-Star. McDavid boasts blinding speed coupled with a preternatural sense of where the 11 other players are situated on the ice at any given moment. Although still just 26 years of age, it's apparent that McDavid is well on his way to a Hall of Fame career.",4
179,2004-05 Upper Deck Legendary Signatures Autograph #CG Clark Gillies Signed Card - PSA MINT 9,5,0,https://goldin.co/item/2004-upper-deck-legendary-signatures-autograph-cg-clark-gilprqdx,$20 ,Fri,4/7/2023,0,4:17,AM,No Data,4
180,2000-01 Pacific Revolution Blue #51 Sergei Fedorov (#76/85) – PSA NM-MT 8,6,0,https://goldin.co/item/2000-pacific-revolution-blue-51-sergei-fedorov-psa-8zmj8k,$18 ,Fri,3/17/2023,0,3:15,AM,No Data,4
181,2000-01 Pacific Crown Royale Limited Series #36 Mike Modano (#14/25) – PSA MINT 9,4,0,https://goldin.co/item/2000-pacific-crown-royale-limited-series-36-mike-modano-psahmwlz,$13 ,Fri,3/17/2023,0,3:15,AM,No Data,4
182,1993-94 Donruss Ice Kings #7 Mario Lemieux – SGC MT+ 9.5,3,0,https://goldin.co/item/1993-94-donruss-ice-kings-null-7-mario-lemieux-sgc-9-5kw4t5,$11 ,Fri,3/3/2023,0,4:15,AM,"Mario Lemieux is the savior of hockey in Pittsburgh. The Penguins star was an incandescent force in the NHL, finishing his career with the second-highest career marks in both goals and assists per game. Lemieux—inducted into the Hockey Hall of Fame immediately after his first retirement in 1997—won back-to-back Stanley Cup Finals championships with the Penguins in 1991 and 1992 and claimed the Conn Smythe Trophy on both occasions. The adept goalscorer and adroit playmaker led the NHL in points six times, with his career-high 199 registered during the 1988-89 season. The all-time great remains a beloved figure in Pittsburgh as a co-owner of the Penguins.",4
183,2000-01 Pacific Crown Royale Limited Series #13 Doug Gilmour (#02/25) – PSA MINT 9,2,0,https://goldin.co/item/2000-pacific-crown-royale-limited-series-13-doug-gilmour-psanzi95,$8 ,Fri,3/17/2023,0,3:15,AM,No Data,4
